response1_type	response1	category	condition	irregular	response2_type	prompt	response2	workerid	Answer.condition	slide_number	context	root	item	Answer.time_in_minutes	participant
	roaking	verb	7			Jane refuses to roak. She's too frightened to roak. I don't know why she's so scared of [BLANK1]. Everyone else [BLANK2] last year.	roaked	0	7	24	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	roak	nonce	22.9073	7cond-trials
	tattoos	noun	filler			It is hard to believe that having a tattoo is fine now. This would have been unacceptable in our day. We were always taught that [BLANK1] were bad.	NA	0	7	25	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	tattoo	real	22.9073	7cond-trials
	heachest	adjective	7			I like to watch movies that make me feel heach. I'm a heach person afterwards. After I watched this one I felt the [BLANK1] I've ever felt. I felt [BLANK2] than any other movie had made me feel.	heachier	0	7	26	I like to watch movies that make me feel XXX. I'm a XXX person afterwards. After I watched this one I felt the YYY I've ever felt. I felt YYY than any other movie had made me feel.	heach	nonce	22.9073	7cond-trials
	pizering	verb	7			Next week we're going to pizer. We've been waiting ages for the chance to pizer. We're reading a book about [BLANK1]. My friend [BLANK2] once before, but this will be my first time.	pizered	0	7	27	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	pizer	nonce	22.9073	7cond-trials
	most kita	adjective	7			I had a kita day yesterday. It all started with a kita phone call I got. This might be the [BLANK1] day I've ever had. Maybe even [BLANK2] than the day we went to the aquarium.	more kita	0	7	28	I had a XXX day yesterday. It all started with a XXX phone call I got. This might be the YYY day I've ever had. Maybe even YYY than the day we went to the aquarium.	kita	nonce	22.9073	7cond-trials
	binks	noun	7			The camera followed the bink for some time. It was on its way to meet other [BLANK1] near the beach.	NA	0	7	29	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	bink	nonce	22.9073	7cond-trials
	glippest	adjective	7			The woman became glip after seeing it. Her friends laughed at how glip she was. There was no reason for her to be the [BLANK1] person in the room. Yet, she seemed [BLANK2] than everyone present.	more glip	0	7	30	The woman became XXX after seeing it. Her friends laughed at how XXX she was. There was no reason for her to be the YYY person in the room. Yet, she seemed YYY than everyone present.	glip	nonce	22.9073	7cond-trials
	pets	noun	filler			I would like to have a pet. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many [BLANK1], I would.	NA	0	7	31	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	pet	real	22.9073	7cond-trials
	tulvers	noun	7			There was no doubt in my mind that a great tulver like this one was John's. I had seen a set of [BLANK1] in his yard last summer and this had to be one of them.	NA	0	7	32	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	tulver	nonce	22.9073	7cond-trials
	tightest	adjective	filler			Why are tight pants popular? Most find tight pants uncomfortable. For some reason though, people still try to wear the [BLANK1] ones they can find, always looking for a [BLANK2] pair than the last.	tighter	0	7	33	Why are XXX pants popular? Most find XXX pants uncomfortable. For some reason though, people still try to wear the YYY ones they can find, always looking for a YYY pair than the last.	tight	real	22.9073	7cond-trials
	stadding	verb	7			You should stad. It's always worthwhile to stad. I'm [BLANK1], and you should too. Last week you [BLANK2], why won't you now?	stadded	0	7	34	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	stad	nonce	22.9073	7cond-trials
	fiffins	noun	7			My favorite animal is the fiffin. They are impressive creatures. I saw a group of [BLANK1] during our trip last summer and I was so excited.	NA	0	7	35	My favorite animal is the XXX. They are impressive creatures. I saw a group of YYY during our trip last summer and I was so excited.	fiffin	nonce	22.9073	7cond-trials
	snelling	verb	7			I don't want to snell. I try not to snell. I know that [BLANK1] isn't good for you. I know that because I [BLANK2] a lot when I was a teenager.	snelled	0	7	36	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	snell	nonce	22.9073	7cond-trials
	jogging	verb	filler			Everyone wants to jog. Magazines are telling me to jog. It seems like [BLANK1] is cool. But I [BLANK2] last week, and I don't see what all the fuss is about.	jogged	0	7	37	Everyone wants to XXX. Magazines are telling me to XXX. It seems like YYY is cool. But I YYY last week, and I don't see what all the fuss is about.	jog	real	22.9073	7cond-trials
	leamest	adjective	7			My mom's food always tastes leam. She learnt to cook leam food from her mom. I think she makes the [BLANK1] food in the world. Or at least, [BLANK2] food than my dad does.	leamer	0	7	38	My mom's food always tastes XXX. She learnt to cook XXX food from her mom. I think she makes the YYY food in the world. Or at least, YYY food than my dad does.	leam	nonce	22.9073	7cond-trials
	teeping	verb	7			Every day I like to teep. I usually teep first thing in the morning. After I'm finished [BLANK1], I'm ready to start the day. This morning I [BLANK2] as usual.	teeped	0	7	39	Every day I like to XXX. I usually XXX first thing in the morning. After I'm finished YYY, I'm ready to start the day. This morning I YYY as usual.	teep	nonce	22.9073	7cond-trials
	renging	verb	7			It's difficult to reng. I've always found it hard to reng. Some people say [BLANK1] is easy. But I [BLANK2] last week and I can tell you it's not easy.	renged	0	7	40	It's difficult to XXX. I've always found it hard to XXX. Some people say YYY is easy. But I YYY last week and I can tell you it's not easy.	reng	nonce	22.9073	7cond-trials
	menser	adjective	7			They described it as a mense place. I'm so excited to stay at a mense resort. I hear that the spot we are going to is [BLANK1] than the one they went to. In fact, I hear it is the [BLANK2] resort on the whole coast.	mensest	0	7	41	They described it as a XXX place. I'm so excited to stay at a XXX resort. I hear that the spot we are going to is YYY than the one they went to. In fact, I hear it is the YYY resort on the whole coast.	mense	nonce	22.9073	7cond-trials
	softest	adjective	filler			Soft things are nice. Some people disagree, but quite a few think soft things are great. Well, at least everyone can agree that the [BLANK1] one of all is nice. Nothing is [BLANK2] than this one.	softer	0	7	42	XXX things are nice. Some people disagree, but quite a few think XXX things are great. Well, at least everyone can agree that the YYY one of all is nice. Nothing is YYY than this one.	soft	real	22.9073	7cond-trials
	niltest	adjective	7			Here is a nilt thing. Here are two other things that are nilt. This one is the [BLANK1] of them all. It is [BLANK2] than the rest.	niltier	0	7	43	Here is a XXX thing. Here are two other things that are XXX. This one is the YYY of them all. It is YYY than the rest.	nilt	nonce	22.9073	7cond-trials
	kerner	adjective	7			Did he think this shirt was too kern? Maybe it was not kern enough. After glancing at them again, the second one seemed [BLANK1] than the first. In the end, they decided that being the person with the [BLANK2] shirt at the party was probably not a bad thing.	kernest	0	7	44	Did he think this shirt was too XXX? Maybe it was not XXX enough. After glancing at them again, the second one seemed YYY than the first. In the end, they decided that being the person with the YYY shirt at the party was probably not a bad thing.	kern	nonce	22.9073	7cond-trials
	Painting	verb	filler			Jim loves to paint all the time. It seems he was born to paint. [BLANK1] is what he's good at. Last week he [BLANK2] six days out of seven.	painted	0	7	45	Jim loves to XXX all the time. It seems he was born to XXX. YYY is what he's good at. Last week he YYY six days out of seven.	paint	real	22.9073	7cond-trials
	skiing	verb	filler			When I was a kid I used to ski. My father taught me to ski. I used to enjoy [BLANK1] very much. But I probably [BLANK2] one too many times.	skied	0	7	46	When I was a kid I used to XXX. My father taught me to XXX. I used to enjoy YYY very much. But I probably YYY one too many times.	ski	real	22.9073	7cond-trials
	panking	verb	7			Nick tries to pank every day. He gets off work early so he can pank. He says that [BLANK1] holds his life together. But I [BLANK2] once, and it was nothing special.	panked	0	7	47	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	pank	nonce	22.9073	7cond-trials
	coodles	noun	7			The coodle was on the counter this morning. Dad doesn't know where it went. We can buy a few more [BLANK1] at the store later though.	NA	0	7	48	The XXX was on the counter this morning. Dad doesn't know where it went. We can buy a few more YYY at the store later though.	coodle	nonce	22.9073	7cond-trials
	tallest	adjective	filler			I met a tall person today. I don't think I've ever met anyone so tall. They were definitely the [BLANK1] person I've met. They were even [BLANK2] than you.	taller	0	7	49	I met a XXX person today. I don't think I've ever met anyone so XXX. They were definitely the YYY person I've met. They were even YYY than you.	tall	real	22.9073	7cond-trials
	pillow	noun	training			This is a bear. They are really enjoyable. This one is one of my sister's [BLANK1].	NA	0	8	4	This is a XXX. They are really enjoyable. This one is one of my sister's YYY.	bear	real	14.6416666667	8cond-trials
	knitting	verb	training			I would love to learn how to knit. My friend has been [BLANK1] recently and loves it.	NA	0	8	5	I would love to learn how to XXX. My friend has been YYY recently and loves it.	knit	real	14.6416666667	8cond-trials
	dave	verb	training			John said he wants to cook. Yesterday, partner [BLANK1] and John decided he wanted to try.	NA	0	8	6	John said he wants to XXX. Yesterday, his partner YYY and John decided he wanted to try.	cook	real	14.6416666667	8cond-trials
