response1_type	response1	response2_type	response2	root	context	Answer.condition	item	workerid	slide_number	category	Answer.time_in_minutes	condition	participant
1	roaks	NA	NA	roak	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	29	nonce	0	14	noun	13.8390333333	29	29cond-trials
1	stires	NA	NA	stire	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	29	nonce	0	16	noun	13.8390333333	29	29cond-trials
1	teshes	NA	NA	tesh	Have you ever heard of a XXX? It grows in South America. There are YYY on the menu tonight for dinner.	29	nonce	0	17	noun	13.8390333333	29	29cond-trials
1	tattoos	NA	NA	tattoo	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	29	real	0	23	noun	13.8390333333	filler	29cond-trials
1	teeps	NA	NA	teep	The XXX was on the counter this morning. Dad doesn't know where it went. We can buy a few more YYY at the store later though.	29	nonce	0	24	noun	13.8390333333	29	29cond-trials
1	rengs	NA	NA	reng	Sam had left the building without her XXX. She told herself that there would be plenty of people with YYY that worked when she got there.	29	nonce	0	30	noun	13.8390333333	29	29cond-trials
1	pets	NA	NA	pet	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	29	real	0	31	noun	13.8390333333	filler	29cond-trials
1	snells	NA	NA	snell	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	29	nonce	0	33	noun	13.8390333333	29	29cond-trials
1	wolps	NA	NA	wolp	This is a XXX. Now there is another one. There are two of them. There are two YYY.	29	nonce	0	39	noun	13.8390333333	29	29cond-trials
1	Slints	NA	NA	slint	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	29	nonce	0	41	noun	13.8390333333	29	29cond-trials
1	bears	NA	NA	bear	This is a XXX. They are really enjoyable. This one is one of my sister's YYY.	2	real	0	4	noun	14.0199	training	2cond-trials
1	binks	NA	NA	bink	My favorite animal is the XXX. They are impressive creatures. I saw a group of YYY during our trip last summer and I was so excited.	2	nonce	0	15	noun	14.0199	2	2cond-trials
1	stad's	NA	NA	stad	Sam had left the building without her XXX. She told herself that there would be plenty of people with YYY that worked when she got there.	2	nonce	0	30	noun	14.0199	2	2cond-trials
1	Stires	NA	NA	stire	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	2	nonce	0	35	noun	14.0199	2	2cond-trials
1	tulvers	NA	NA	tulver	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	2	nonce	0	39	noun	14.0199	2	2cond-trials
1	cakes	NA	NA	cake	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	2	real	0	40	noun	14.0199	filler	2cond-trials
1	tattoos	NA	NA	tattoo	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	2	real	0	42	noun	14.0199	filler	2cond-trials
1	zorchs	NA	NA	zorch	Have you ever heard of a XXX? It grows in South America. There are YYY on the menu tonight for dinner.	2	nonce	0	45	noun	14.0199	2	2cond-trials
1	pets	NA	NA	pet	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	2	real	0	47	noun	14.0199	filler	2cond-trials
1	pets	NA	NA	pet	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	30	real	0	12	noun	7.5286666667	filler	30cond-trials
1	tattooes	NA	NA	tattoo	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	30	real	0	14	noun	7.5286666667	filler	30cond-trials
1	zorches	NA	NA	zorch	This is a XXX. Now there is another one. There are two of them. There are two YYY.	30	nonce	0	15	noun	7.5286666667	30	30cond-trials
1	cakes	NA	NA	cake	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	30	real	0	19	noun	7.5286666667	filler	30cond-trials
1	binks	NA	NA	bink	Have you ever heard of a XXX? It grows in South America. There are YYY on the menu tonight for dinner.	3	nonce	0	13	noun	7.4312	3	3cond-trials
1	stires	NA	NA	stire	Sam had left the building without her XXX. She told herself that there would be plenty of people with YYY that worked when she got there.	3	nonce	0	23	noun	7.4312	3	3cond-trials
1	wolps	NA	NA	wolp	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	3	nonce	0	28	noun	7.4312	3	3cond-trials
1	stads	NA	NA	stad	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	3	nonce	0	29	noun	7.4312	3	3cond-trials
1	Teeps	NA	NA	teep	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	3	nonce	0	32	noun	7.4312	3	3cond-trials
1	cakes	NA	NA	cake	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	3	real	0	34	noun	7.4312	filler	3cond-trials
1	zorches	NA	NA	zorch	The XXX was on the counter this morning. Dad doesn't know where it went. We can buy a few more YYY at the store later though.	3	nonce	0	36	noun	7.4312	3	3cond-trials
1	tattoos	NA	NA	tattoo	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	3	real	0	38	noun	7.4312	filler	3cond-trials
1	teshes	NA	NA	tesh	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	3	nonce	0	39	noun	7.4312	3	3cond-trials
1	cheems	NA	NA	cheem	This is a XXX. Now there is another one. There are two of them. There are two YYY.	3	nonce	0	40	noun	7.4312	3	3cond-trials
1	pets	NA	NA	pet	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	3	real	0	43	noun	7.4312	filler	3cond-trials
1	cakes	NA	NA	cake	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	4	real	0	10	noun	12.4435333333	filler	4cond-trials
1	pets	NA	NA	pet	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	4	real	0	12	noun	12.4435333333	filler	4cond-trials
1	tattoos	NA	NA	tattoo	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	4	real	0	13	noun	12.4435333333	filler	4cond-trials
1	teeps	NA	NA	teep	Sam had left the building without her XXX. She told herself that there would be plenty of people with YYY that worked when she got there.	4	nonce	0	14	noun	12.4435333333	4	4cond-trials
1	teshes	NA	NA	tesh	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	4	nonce	0	18	noun	12.4435333333	4	4cond-trials
1	coodles	NA	NA	coodle	This is a XXX. Now there is another one. There are two of them. There are two YYY.	4	nonce	0	33	noun	12.4435333333	4	4cond-trials
1	stires	NA	NA	stire	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	4	nonce	0	39	noun	12.4435333333	4	4cond-trials
1	binks	NA	NA	bink	The XXX was on the counter this morning. Dad doesn't know where it went. We can buy a few more YYY at the store later though.	4	nonce	0	40	noun	12.4435333333	4	4cond-trials
1	zorches	NA	NA	zorch	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	4	nonce	0	46	noun	12.4435333333	4	4cond-trials
1	Tulvers	NA	NA	tulver	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	5	nonce	0	10	noun	24.5318833333	5	5cond-trials
1	teeps	NA	NA	teep	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	5	nonce	0	15	noun	24.5318833333	5	5cond-trials
1	pets	NA	NA	pet	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	5	real	0	17	noun	24.5318833333	filler	5cond-trials
1	dands	NA	NA	dand	This is a XXX. Now there is another one. There are two of them. There are two YYY.	5	nonce	0	20	noun	24.5318833333	5	5cond-trials
1	zorch attachments	NA	NA	zorch	Did you give him a XXX for his birthday like he asked? I think they are his favorite. He will be asking you for some YYY, I know it.	5	nonce	0	23	noun	24.5318833333	5	5cond-trials
1	bizes	NA	NA	bize	The XXX was on the counter this morning. Dad doesn't know where it went. We can buy a few more YYY at the store later though.	5	nonce	0	28	noun	24.5318833333	5	5cond-trials
1	binks	NA	NA	bink	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	5	nonce	0	35	noun	24.5318833333	5	5cond-trials
1	tattoos	NA	NA	tattoo	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	5	real	0	36	noun	24.5318833333	filler	5cond-trials
1	cheems	NA	NA	cheem	Have you ever heard of a XXX? It grows in South America. There are YYY on the menu tonight for dinner.	5	nonce	0	37	noun	24.5318833333	5	5cond-trials
1	wolps	NA	NA	wolp	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	5	nonce	0	38	noun	24.5318833333	5	5cond-trials
1	cakes	NA	NA	cake	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	5	real	0	41	noun	24.5318833333	filler	5cond-trials
1	teshes	NA	NA	tesh	Sam had left the building without her XXX. She told herself that there would be plenty of people with YYY that worked when she got there.	5	nonce	0	42	noun	24.5318833333	5	5cond-trials
1	coodles	NA	NA	coodle	My favorite animal is the XXX. They are impressive creatures. I saw a group of YYY during our trip last summer and I was so excited.	5	nonce	0	46	noun	24.5318833333	5	5cond-trials
1	bears	NA	NA	bear	This is a XXX. They are really enjoyable. This one is one of my sister's YYY.	6	real	0	4	noun	11.3199166667	training	6cond-trials
1	binks	NA	NA	bink	Did you give him a XXX for his birthday like he asked? I think they are his favorite. He will be asking you for some YYY, I know it.	6	nonce	0	14	noun	11.3199166667	6	6cond-trials
1	tattoos	NA	NA	tattoo	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	6	real	0	15	noun	11.3199166667	filler	6cond-trials
1	zorches	NA	NA	zorch	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	6	nonce	0	16	noun	11.3199166667	6	6cond-trials
1	pets	NA	NA	pet	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	6	real	0	27	noun	11.3199166667	filler	6cond-trials
1	Wolps	NA	NA	wolp	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	6	nonce	0	29	noun	11.3199166667	6	6cond-trials
1	coodles	NA	NA	coodle	Have you ever heard of a XXX? It grows in South America. There are YYY on the menu tonight for dinner.	6	nonce	0	30	noun	11.3199166667	6	6cond-trials
1	bizes	NA	NA	bize	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	6	nonce	0	32	noun	11.3199166667	6	6cond-trials
1	tulvers	NA	NA	tulver	Sam had left the building without her XXX. She told herself that there would be plenty of people with YYY that worked when she got there.	6	nonce	0	33	noun	11.3199166667	6	6cond-trials
1	fiffins	NA	NA	fiffin	This is a XXX. Now there is another one. There are two of them. There are two YYY.	6	nonce	0	38	noun	11.3199166667	6	6cond-trials
1	dands	NA	NA	dand	My favorite animal is the XXX. They are impressive creatures. I saw a group of YYY during our trip last summer and I was so excited.	6	nonce	0	40	noun	11.3199166667	6	6cond-trials
1	teshes	NA	NA	tesh	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	6	nonce	0	45	noun	11.3199166667	6	6cond-trials
1	cakes	NA	NA	cake	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	6	real	0	47	noun	11.3199166667	filler	6cond-trials
1	cheems	NA	NA	cheem	The XXX was on the counter this morning. Dad doesn't know where it went. We can buy a few more YYY at the store later though.	6	nonce	0	48	noun	11.3199166667	6	6cond-trials
